Wavelength	Transit Depth
(meters)	(percent)
7.143026e-07	5.844184e-05
7.150159e-07	5.990702e-05
7.157299e-07	5.809200e-05
7.164445e-07	5.844649e-05
7.171599e-07	5.887400e-05
7.178760e-07	5.934674e-05
7.185929e-07	5.925777e-05
7.193104e-07	5.966434e-05
7.200287e-07	6.137906e-05
7.207476e-07	6.253915e-05
7.214673e-07	5.946057e-05
7.221877e-07	6.313211e-05
7.229089e-07	6.235506e-05
7.236307e-07	6.325943e-05
7.243533e-07	6.013543e-05
7.250766e-07	6.164378e-05
7.258006e-07	7.010925e-05
7.265254e-07	6.166592e-05
7.272508e-07	6.358567e-05
7.279770e-07	6.330895e-05
7.287039e-07	6.596140e-05
7.294315e-07	6.462757e-05
7.301599e-07	6.350791e-05
7.308890e-07	6.034452e-05
7.316188e-07	5.882640e-05
7.323494e-07	6.095489e-05
7.330807e-07	5.830543e-05
7.338127e-07	5.813419e-05
7.345454e-07	5.811250e-05
7.352789e-07	5.745020e-05
7.360131e-07	5.716127e-05
7.367480e-07	6.089021e-05
7.374837e-07	5.685094e-05
7.382201e-07	5.746722e-05
7.389572e-07	5.689763e-05
7.396951e-07	5.662715e-05
7.404337e-07	5.781395e-05
7.411731e-07	5.628859e-05
7.419132e-07	5.954843e-05
7.426540e-07	5.657346e-05
7.433955e-07	5.629767e-05
7.441379e-07	6.765127e-05
7.448809e-07	5.596405e-05
7.456247e-07	6.071718e-05
7.463692e-07	5.593766e-05
7.471145e-07	5.611724e-05
7.478605e-07	5.596523e-05
7.486073e-07	5.576480e-05
7.493548e-07	5.574460e-05
7.501031e-07	5.581345e-05
7.508521e-07	5.626452e-05
7.516018e-07	5.558510e-05
7.523523e-07	5.556148e-05
7.531036e-07	5.549587e-05
7.538556e-07	5.545751e-05
7.546083e-07	5.541531e-05
7.553618e-07	5.561717e-05
7.561161e-07	5.538000e-05
7.568711e-07	5.534449e-05
7.576269e-07	5.538353e-05
7.583834e-07	5.534352e-05
7.591407e-07	5.526099e-05
7.598987e-07	5.522916e-05
7.606575e-07	5.523818e-05
7.614170e-07	5.525266e-05
7.621773e-07	5.517548e-05
7.629384e-07	5.521201e-05
7.637002e-07	5.512980e-05
7.644628e-07	5.513320e-05
7.652261e-07	5.508159e-05
7.659902e-07	5.503838e-05
7.667551e-07	5.503473e-05
7.675207e-07	5.498905e-05
7.682871e-07	5.494440e-05
7.690543e-07	5.493795e-05
7.698222e-07	5.489714e-05
7.705909e-07	5.488653e-05
7.713604e-07	5.487865e-05
7.721306e-07	5.486075e-05
7.729016e-07	5.489442e-05
7.736734e-07	5.492795e-05
7.744459e-07	5.484565e-05
7.752193e-07	5.483123e-05
7.759933e-07	5.486319e-05
7.767682e-07	5.509295e-05
7.775438e-07	5.486869e-05
7.783202e-07	5.488951e-05
7.790974e-07	5.510605e-05
7.798754e-07	5.514597e-05
7.806541e-07	5.526851e-05
7.814336e-07	5.518874e-05
7.822139e-07	5.523540e-05
7.829950e-07	5.528712e-05
7.837768e-07	5.571612e-05
7.845595e-07	5.575798e-05
7.853429e-07	5.496863e-05
7.861271e-07	5.510028e-05
7.869120e-07	5.592892e-05
7.876978e-07	5.497453e-05
7.884844e-07	5.501678e-05
7.892717e-07	5.500358e-05
7.900598e-07	5.480015e-05
7.908487e-07	5.550842e-05
7.916384e-07	5.495650e-05
7.924289e-07	5.530152e-05
7.932201e-07	5.561502e-05
7.940122e-07	5.504803e-05
7.948051e-07	5.507287e-05
7.955987e-07	6.120256e-05
7.963931e-07	5.605749e-05
7.971884e-07	5.679018e-05
7.979844e-07	5.512177e-05
7.987812e-07	5.542923e-05
7.995788e-07	5.525556e-05
8.003772e-07	5.499093e-05
8.011764e-07	5.481165e-05
8.019764e-07	5.617463e-05
8.027772e-07	5.479837e-05
8.035788e-07	6.195188e-05
8.043812e-07	5.523635e-05
8.051844e-07	5.468653e-05
8.059885e-07	5.480263e-05
8.067933e-07	5.516455e-05
8.075989e-07	5.536913e-05
8.084053e-07	5.469649e-05
8.092125e-07	5.588281e-05
8.100205e-07	5.825334e-05
8.108294e-07	5.538400e-05
8.116390e-07	6.032852e-05
8.124495e-07	5.846869e-05
8.132607e-07	7.502680e-05
8.140728e-07	5.479193e-05
8.148857e-07	5.573539e-05
8.156994e-07	8.067647e-05
8.165139e-07	5.626485e-05
8.173292e-07	5.382735e-05
8.181453e-07	5.999702e-05
8.189623e-07	5.452062e-05
8.197801e-07	5.375754e-05
8.205986e-07	5.490822e-05
8.214180e-07	5.537251e-05
8.222382e-07	5.563866e-05
8.230593e-07	2.604191e-04
8.238811e-07	5.394056e-05
8.247038e-07	5.508137e-05
8.255273e-07	5.393122e-05
8.263516e-07	5.302177e-05
8.271768e-07	5.302519e-05
8.280027e-07	5.359471e-05
8.288295e-07	5.324722e-05
8.296571e-07	9.879194e-05
8.304856e-07	5.311270e-05
8.313149e-07	5.644555e-05
8.321450e-07	5.264742e-05
8.329759e-07	5.251413e-05
8.338076e-07	5.382597e-05
8.346402e-07	5.661247e-05
8.354737e-07	6.140153e-05
8.363079e-07	5.358003e-05
8.371430e-07	5.288253e-05
8.379789e-07	5.367731e-05
8.388157e-07	6.838106e-05
8.396533e-07	5.437930e-05
8.404917e-07	5.371872e-05
8.413309e-07	5.323520e-05
8.421710e-07	5.317072e-05
8.430120e-07	5.330359e-05
8.438538e-07	5.370986e-05
8.446964e-07	5.571876e-05
8.455398e-07	5.271303e-05
8.463841e-07	5.490788e-05
8.472293e-07	5.276184e-05
8.480753e-07	5.233861e-05
8.489221e-07	5.417804e-05
8.497698e-07	5.223949e-05
8.506183e-07	5.281132e-05
8.514677e-07	5.260392e-05
8.523179e-07	5.240424e-05
8.531690e-07	5.348778e-05
8.540209e-07	5.299075e-05
8.548737e-07	5.259613e-05
8.557273e-07	5.282057e-05
8.565818e-07	5.347837e-05
8.574371e-07	5.333581e-05
8.582933e-07	5.337996e-05
8.591503e-07	5.339712e-05
8.600082e-07	5.395237e-05
8.608670e-07	5.460724e-05
8.617266e-07	5.582670e-05
8.625870e-07	5.789272e-05
8.634484e-07	5.596647e-05
8.643105e-07	5.598074e-05
8.651736e-07	5.574934e-05
8.660375e-07	5.510741e-05
8.669023e-07	5.444125e-05
8.677679e-07	5.398387e-05
8.686344e-07	5.459296e-05
8.695018e-07	7.553474e-05
8.703700e-07	5.331757e-05
8.712391e-07	5.544935e-05
8.721091e-07	5.180309e-05
8.729799e-07	5.247267e-05
8.738516e-07	5.204930e-05
8.747242e-07	5.290048e-05
8.755976e-07	5.771710e-05
8.764719e-07	5.442392e-05
8.773471e-07	5.402654e-05
8.782232e-07	5.473758e-05
8.791001e-07	5.608652e-05
8.799779e-07	5.908207e-05
8.808566e-07	6.315416e-05
8.817362e-07	6.503112e-05
8.826166e-07	7.380313e-05
8.834980e-07	7.869088e-05
8.843802e-07	7.253797e-05
8.852633e-07	7.061565e-05
8.861472e-07	7.669958e-05
8.870321e-07	8.989671e-05
8.879178e-07	8.778709e-05
8.888044e-07	7.739646e-05
8.896919e-07	7.929640e-05
8.905803e-07	8.137454e-05
8.914696e-07	7.449838e-05
8.923598e-07	7.269202e-05
8.932508e-07	7.430480e-05
8.941428e-07	9.164779e-05
8.950356e-07	7.581383e-05
8.959293e-07	7.699884e-05
8.968239e-07	7.372247e-05
8.977195e-07	2.154944e-04
8.986159e-07	6.682718e-05
8.995132e-07	6.794258e-05
9.004114e-07	6.281862e-05
9.013105e-07	5.985557e-05
9.022104e-07	5.700949e-05
9.031113e-07	5.801125e-05
9.040131e-07	5.385631e-05
9.049158e-07	5.519295e-05
9.058194e-07	5.221024e-05
9.067239e-07	5.227298e-05
9.076293e-07	6.003591e-05
9.085356e-07	5.229535e-05
9.094428e-07	5.231853e-05
9.103509e-07	5.324170e-05
9.112599e-07	5.146254e-05
9.121699e-07	6.045044e-05
9.130807e-07	7.506875e-05
9.139924e-07	5.182374e-05
9.149051e-07	5.092746e-05
9.158187e-07	3.305954e-04
9.167332e-07	6.183226e-05
9.176485e-07	1.170341e-04
9.185648e-07	5.388677e-05
9.194821e-07	5.996667e-05
9.204002e-07	5.283458e-05
9.213193e-07	5.853015e-05
9.222392e-07	5.212019e-05
9.231601e-07	5.926686e-05
9.240819e-07	5.809731e-05
9.250047e-07	5.087848e-05
9.259283e-07	1.522840e-04
9.268529e-07	5.856182e-05
9.277784e-07	7.513461e-05
9.287048e-07	1.258479e-04
9.296322e-07	6.519272e-05
9.305604e-07	5.674862e-05
9.314896e-07	6.180027e-05
9.324197e-07	2.055067e-04
9.333508e-07	8.788972e-05
9.342828e-07	5.883032e-05
9.352157e-07	6.049078e-05
9.361496e-07	9.858401e-05
9.370843e-07	5.547133e-05
9.380200e-07	5.555000e-04
9.389567e-07	2.727820e-04
9.398943e-07	7.662971e-05
9.408328e-07	5.478802e-05
9.417723e-07	2.014748e-04
9.427126e-07	6.997497e-05
9.436540e-07	1.306297e-04
9.445963e-07	1.531991e-04
9.455395e-07	5.556851e-05
9.464836e-07	4.955771e-05
9.474287e-07	1.106124e-04
9.483748e-07	8.537984e-05
9.493218e-07	5.075223e-05
9.502697e-07	7.490591e-05
9.512186e-07	5.118465e-05
9.521684e-07	7.979197e-05
9.531192e-07	9.684940e-05
9.540709e-07	6.125495e-05
9.550236e-07	5.535371e-05
9.559772e-07	1.205729e-04
9.569318e-07	1.764345e-04
9.578873e-07	6.463992e-05
9.588438e-07	8.043393e-05
9.598012e-07	8.316779e-05
9.607596e-07	9.104960e-05
9.617190e-07	6.948192e-05
9.626793e-07	6.569144e-05
9.636406e-07	5.494007e-05
9.646028e-07	6.198930e-05
9.655660e-07	9.018522e-05
9.665301e-07	7.436237e-05
9.674953e-07	5.395237e-05
9.684613e-07	7.145904e-05
9.694284e-07	8.371904e-05
9.703964e-07	7.351861e-05
9.713654e-07	5.912620e-05
9.723353e-07	5.761197e-05
9.733062e-07	5.881239e-05
9.742781e-07	5.861392e-05
9.752510e-07	6.158638e-05
9.762248e-07	5.407625e-05
9.771996e-07	6.683574e-05
9.781754e-07	6.727218e-05
9.791521e-07	7.456621e-05
9.801298e-07	7.012969e-05
9.811085e-07	5.792925e-05
9.820882e-07	6.698416e-05
9.830688e-07	6.119882e-05
9.840505e-07	6.851336e-05
9.850331e-07	1.357388e-04
9.860167e-07	1.030110e-04
9.870012e-07	6.342152e-05
9.879868e-07	7.230630e-05
9.889733e-07	7.164018e-05
9.899609e-07	7.574370e-05
9.909494e-07	6.405636e-05
9.919389e-07	8.925859e-05
9.929294e-07	6.547823e-05
9.939208e-07	6.661760e-05
9.949133e-07	7.015301e-05
9.959068e-07	1.101514e-04
9.969012e-07	6.361018e-05
9.978967e-07	7.081656e-05
9.988931e-07	6.629452e-05
9.998905e-07	6.222757e-05
1.000889e-06	6.082185e-05
1.001888e-06	5.915143e-05
1.002889e-06	6.092717e-05
1.003890e-06	7.442428e-05
1.004893e-06	6.354738e-05
1.005896e-06	6.099431e-05
1.006900e-06	5.669897e-05
1.007906e-06	5.935818e-05
1.008912e-06	6.012135e-05
1.009920e-06	7.237482e-05
1.010928e-06	6.263156e-05
1.011938e-06	6.267022e-05
1.012948e-06	6.575921e-05
1.013960e-06	8.071530e-05
1.014972e-06	6.196894e-05
1.015986e-06	6.558950e-05
1.017000e-06	8.401332e-05
1.018016e-06	8.224722e-05
1.019032e-06	1.367159e-04
1.020050e-06	1.129520e-04
1.021068e-06	8.356646e-05
1.022088e-06	7.342422e-05
1.023108e-06	2.069049e-04
1.024130e-06	1.675375e-04
1.025153e-06	1.112750e-04
1.026176e-06	1.182971e-04
1.027201e-06	6.413945e-05
1.028227e-06	6.176318e-05
1.029253e-06	7.269605e-05
1.030281e-06	6.087766e-05
1.031310e-06	9.051581e-05
1.032340e-06	7.185154e-05
1.033371e-06	1.346764e-04
1.034402e-06	8.599078e-05
1.035435e-06	9.885128e-05
1.036469e-06	1.262650e-04
1.037504e-06	6.653155e-05
1.038540e-06	1.209734e-04
1.039577e-06	1.315026e-04
1.040615e-06	6.380904e-05
1.041654e-06	7.478041e-05
1.042694e-06	7.053990e-05
1.043736e-06	7.986844e-05
1.044778e-06	1.533331e-04
1.045821e-06	7.678263e-05
1.046865e-06	7.170838e-05
1.047911e-06	6.316552e-05
1.048957e-06	6.334713e-05
1.050004e-06	5.596028e-05
1.051053e-06	9.105761e-05
1.052102e-06	7.151558e-05
1.053153e-06	5.809506e-05
1.054205e-06	5.597492e-05
1.055257e-06	5.429016e-05
1.056311e-06	5.639155e-05
1.057366e-06	6.004435e-05
1.058422e-06	6.098206e-05
1.059478e-06	5.632075e-05
1.060536e-06	5.515214e-05
1.061595e-06	5.384854e-05
1.062655e-06	5.529478e-05
1.063717e-06	5.552220e-05
1.064779e-06	6.060092e-05
1.065842e-06	5.567555e-05
1.066906e-06	5.667558e-05
1.067972e-06	5.498701e-05
1.069038e-06	6.053771e-05
1.070105e-06	6.319229e-05
1.071174e-06	5.660122e-05
1.072244e-06	6.311490e-05
1.073314e-06	5.648635e-05
1.074386e-06	5.740877e-05
1.075459e-06	5.442324e-05
1.076533e-06	7.021057e-05
1.077608e-06	5.750138e-05
1.078684e-06	5.714180e-05
1.079761e-06	1.042681e-04
1.080839e-06	6.810815e-05
1.081918e-06	6.171691e-05
1.082999e-06	6.221080e-05
1.084080e-06	6.119156e-05
1.085162e-06	5.948570e-05
1.086246e-06	6.028994e-05
1.087331e-06	5.845647e-05
1.088416e-06	5.993458e-05
1.089503e-06	6.077790e-05
1.090591e-06	6.721483e-05
1.091680e-06	6.893563e-05
1.092770e-06	9.405459e-05
1.093861e-06	6.737385e-05
1.094954e-06	7.115542e-05
1.096047e-06	6.796400e-05
1.097141e-06	6.298278e-05
1.098237e-06	6.458257e-05
1.099334e-06	6.296787e-05
1.100431e-06	6.467665e-05
1.101530e-06	6.603508e-05
1.102630e-06	1.132173e-04
1.103731e-06	6.454947e-05
1.104833e-06	1.430122e-04
1.105936e-06	1.044688e-04
1.107041e-06	6.812438e-05
1.108146e-06	1.007541e-04
1.109253e-06	9.188551e-05
1.110360e-06	7.823552e-05
1.111469e-06	1.092479e-04
1.112579e-06	1.066049e-04
1.113690e-06	1.157249e-04
1.114802e-06	2.285333e-04
1.115915e-06	8.822275e-05
1.117029e-06	1.630678e-04
1.118145e-06	1.103299e-04
1.119261e-06	1.129026e-04
1.120379e-06	3.473426e-04
1.121498e-06	1.050725e-04
1.122618e-06	2.343590e-04
1.123739e-06	1.536252e-04
1.124861e-06	1.251182e-04
1.125984e-06	1.282187e-04
1.127108e-06	1.344862e-04
1.128234e-06	2.312643e-04
1.129360e-06	1.639922e-04
1.130488e-06	1.237021e-04
1.131617e-06	1.186574e-04
1.132747e-06	1.132633e-04
1.133878e-06	1.220314e-04
1.135010e-06	1.633469e-04
1.136143e-06	1.800580e-04
1.137278e-06	1.266674e-04
1.138413e-06	1.161904e-04
1.139550e-06	1.556383e-04
1.140688e-06	1.027851e-04
1.141827e-06	1.049932e-04
1.142967e-06	1.169656e-04
1.144109e-06	3.291071e-04
1.145251e-06	1.176404e-04
1.146395e-06	1.250694e-04
1.147539e-06	1.456951e-04
1.148685e-06	1.513437e-04
1.149832e-06	2.318954e-04
1.150980e-06	1.500844e-04
1.152130e-06	1.612793e-04
1.153280e-06	1.732561e-04
1.154432e-06	1.857017e-04
1.155584e-06	1.940384e-04
1.156738e-06	1.822478e-04
1.157893e-06	1.672929e-04
1.159050e-06	1.469569e-04
1.160207e-06	1.574846e-04
1.161365e-06	1.740703e-04
1.162525e-06	4.345614e-04
1.163686e-06	2.065850e-04
1.164848e-06	1.947995e-04
1.166011e-06	1.637929e-04
1.167175e-06	1.758767e-04
1.168341e-06	3.249825e-04
1.169507e-06	2.804010e-04
1.170675e-06	1.527605e-04
1.171844e-06	1.414447e-04
1.173014e-06	1.413704e-04
1.174186e-06	1.442331e-04
1.175358e-06	1.299860e-04
1.176532e-06	1.233443e-04
1.177707e-06	1.234319e-04
1.178882e-06	1.242953e-04
1.180060e-06	1.223878e-04
1.181238e-06	1.098247e-04
1.182417e-06	1.180034e-04
1.183598e-06	1.241719e-04
1.184780e-06	1.091777e-04
1.185963e-06	1.108949e-04
1.187147e-06	1.199286e-04
1.188333e-06	1.153846e-04
1.189519e-06	1.103199e-04
1.190707e-06	1.042125e-04
1.191896e-06	1.938087e-04
1.193086e-06	1.043210e-04
1.194278e-06	9.830988e-05
1.195470e-06	1.169683e-04
1.196664e-06	1.041178e-04
1.197859e-06	1.331655e-04
1.199055e-06	1.602220e-04
1.200252e-06	1.340080e-04
1.201451e-06	1.294526e-04
1.202650e-06	1.259223e-04
1.203851e-06	1.017223e-04
1.205053e-06	9.641268e-05
1.206257e-06	2.163439e-04
1.207461e-06	1.264839e-04
1.208667e-06	1.031442e-04
1.209874e-06	9.902587e-05
1.211082e-06	8.303834e-05
1.212291e-06	1.204552e-04
1.213502e-06	9.243535e-05
1.214713e-06	1.023626e-04
1.215926e-06	8.550032e-05
1.217140e-06	1.034663e-04
1.218356e-06	1.317274e-04
1.219572e-06	8.608938e-05
1.220790e-06	8.605354e-05
1.222009e-06	1.080555e-04
1.223229e-06	7.447377e-05
1.224451e-06	1.034821e-04
1.225673e-06	1.254368e-04
1.226897e-06	1.647265e-04
1.228122e-06	8.479815e-05
1.229349e-06	7.064995e-05
1.230576e-06	7.613104e-05
1.231805e-06	1.507329e-04
1.233035e-06	1.058739e-04
1.234266e-06	7.907038e-05
1.235499e-06	1.044305e-04
1.236732e-06	9.595843e-05
1.237967e-06	7.887892e-05
1.239204e-06	1.310941e-04
1.240441e-06	7.965696e-05
1.241680e-06	6.662434e-05
1.242919e-06	9.229100e-05
1.244161e-06	7.000857e-05
1.245403e-06	8.425152e-05
1.246646e-06	6.645619e-05
1.247891e-06	8.076372e-05
1.249137e-06	6.636263e-05
1.250385e-06	6.488203e-05
1.251633e-06	8.931703e-05
1.252883e-06	6.037688e-05
1.254134e-06	7.899986e-05
1.255386e-06	6.532815e-05
1.256640e-06	8.590433e-05
1.257895e-06	6.416823e-05
1.259151e-06	6.142696e-05
1.260408e-06	5.722322e-05
1.261667e-06	6.206397e-05
1.262926e-06	5.927471e-05
1.264188e-06	6.634273e-05
1.265450e-06	6.267506e-05
1.266713e-06	5.526536e-05
1.267978e-06	1.621980e-04
1.269244e-06	5.757947e-05
1.270512e-06	5.489623e-05
1.271781e-06	6.110370e-05
1.273050e-06	7.619677e-05
1.274322e-06	5.659691e-05
1.275594e-06	7.228642e-05
1.276868e-06	9.023763e-05
1.278143e-06	1.213324e-04
1.279419e-06	6.636684e-05
1.280697e-06	6.722189e-05
1.281975e-06	5.830086e-05
1.283256e-06	5.956113e-05
1.284537e-06	1.438206e-04
1.285820e-06	7.614271e-05
1.287104e-06	7.488568e-05
1.288389e-06	6.839804e-05
1.289675e-06	1.480279e-04
1.290963e-06	6.463107e-05
1.292252e-06	1.617544e-04
1.293542e-06	6.916888e-05
1.294834e-06	1.027698e-04
1.296127e-06	6.697547e-05
1.297421e-06	8.687460e-05
1.298717e-06	1.659549e-04
1.300014e-06	8.438610e-05
1.301312e-06	7.136709e-05
1.302611e-06	7.125510e-05
1.303912e-06	1.804317e-04
1.305214e-06	6.549583e-05
1.306517e-06	9.321752e-05
1.307822e-06	8.353835e-05
1.309128e-06	1.586642e-04
1.310435e-06	9.071845e-05
1.311743e-06	1.440922e-04
1.313053e-06	1.088604e-04
1.314364e-06	1.049804e-04
1.315677e-06	1.166961e-04
1.316991e-06	1.887265e-04
1.318306e-06	1.595557e-04
1.319622e-06	1.000466e-04
1.320940e-06	1.639786e-04
1.322259e-06	1.095992e-04
1.323579e-06	1.002330e-04
1.324901e-06	1.111194e-04
1.326224e-06	8.962720e-05
1.327548e-06	9.334823e-05
1.328874e-06	1.519833e-04
1.330200e-06	1.788945e-04
1.331529e-06	2.292824e-04
1.332858e-06	2.285488e-04
1.334189e-06	1.551120e-04
1.335521e-06	1.187026e-04
1.336855e-06	1.463184e-04
1.338190e-06	1.317643e-04
1.339526e-06	1.462034e-04
1.340864e-06	1.490588e-04
1.342203e-06	1.776083e-04
1.343543e-06	1.614109e-04
1.344884e-06	4.086585e-04
1.346227e-06	1.700184e-04
1.347572e-06	1.845334e-04
1.348917e-06	1.799201e-04
1.350264e-06	2.818344e-04
1.351612e-06	1.718806e-04
1.352962e-06	2.047975e-04
1.354313e-06	2.503841e-04
1.355665e-06	1.948137e-04
1.357019e-06	2.558815e-04
1.358374e-06	3.416208e-04
1.359730e-06	1.916670e-04
1.361088e-06	1.047078e-03
1.362447e-06	2.987194e-04
1.363808e-06	1.707802e-04
1.365170e-06	1.773776e-04
1.366533e-06	1.798695e-04
1.367897e-06	1.927404e-04
1.369263e-06	2.583062e-04
1.370630e-06	1.854618e-04
1.371999e-06	1.908611e-04
1.373369e-06	1.877663e-04
1.374740e-06	1.838658e-04
1.376113e-06	1.822028e-04
1.377487e-06	1.791018e-04
1.378863e-06	2.295888e-04
1.380240e-06	3.530183e-04
1.381618e-06	1.840057e-04
1.382997e-06	2.121194e-04
1.384378e-06	2.082653e-04
1.385761e-06	2.882474e-04
1.387144e-06	2.026366e-04
1.388530e-06	1.821721e-04
1.389916e-06	4.699527e-04
1.391304e-06	1.769513e-04
1.392693e-06	3.153677e-04
1.394084e-06	1.665868e-04
1.395476e-06	2.454899e-04
1.396869e-06	1.613556e-04
1.398264e-06	1.827067e-04
1.399660e-06	2.572451e-04
1.401058e-06	2.672421e-04
1.402457e-06	1.752319e-04
1.403857e-06	1.652398e-04
1.405259e-06	2.179709e-04
1.406662e-06	1.873591e-04
1.408067e-06	1.822687e-04
1.409473e-06	2.847911e-04
1.410880e-06	1.779718e-04
1.412289e-06	2.555634e-04
1.413699e-06	2.026887e-04
1.415111e-06	1.837799e-04
1.416524e-06	1.478743e-04
1.417939e-06	1.539685e-04
1.419354e-06	2.692627e-04
1.420772e-06	7.748380e-04
1.422190e-06	4.267921e-04
1.423611e-06	3.289264e-04
1.425032e-06	1.790756e-04
1.426455e-06	1.478802e-04
1.427879e-06	1.481938e-04
1.429305e-06	2.177503e-04
1.430732e-06	1.176587e-04
1.432161e-06	1.488342e-04
1.433591e-06	1.533842e-04
1.435023e-06	1.166674e-04
1.436456e-06	1.377167e-04
1.437890e-06	1.539735e-04
1.439326e-06	1.898881e-04
1.440763e-06	1.391478e-04
1.442202e-06	1.499846e-04
1.443642e-06	1.004819e-04
1.445083e-06	1.609627e-04
1.446526e-06	1.706896e-04
1.447971e-06	1.085600e-04
1.449416e-06	8.334857e-05
1.450864e-06	1.147349e-04
1.452312e-06	1.132455e-04
1.453763e-06	1.853908e-04
1.455214e-06	1.112345e-04
1.456667e-06	4.336245e-04
1.458122e-06	3.519551e-04
1.459578e-06	1.694839e-04
1.461035e-06	1.240301e-04
1.462494e-06	2.148332e-04
1.463955e-06	1.445579e-04
1.465416e-06	1.776062e-04
1.466880e-06	1.400024e-04
1.468344e-06	1.331169e-04
1.469811e-06	1.459253e-04
1.471278e-06	1.908802e-04
1.472747e-06	1.804538e-04
1.474218e-06	1.996254e-04
1.475690e-06	1.512434e-04
1.477164e-06	1.432625e-04
1.478639e-06	3.409773e-04
1.480115e-06	1.522558e-04
1.481593e-06	1.376687e-04
1.483072e-06	1.437675e-04
1.484553e-06	1.406103e-04
1.486036e-06	1.443876e-04
1.487520e-06	2.763264e-04
1.489005e-06	1.280344e-04
1.490492e-06	1.467683e-04
1.491980e-06	1.655295e-04
1.493470e-06	1.838360e-04
1.494961e-06	3.107779e-04
1.496454e-06	1.741869e-04
1.497948e-06	2.020579e-04
1.499444e-06	2.466078e-04
1.500941e-06	1.384619e-04
1.502440e-06	2.111866e-04
1.503940e-06	1.376898e-04
1.505442e-06	1.161264e-04
1.506945e-06	2.086115e-04
1.508450e-06	1.762230e-04
1.509956e-06	1.583202e-04
1.511464e-06	3.498429e-04
1.512973e-06	1.527215e-04
1.514484e-06	2.176618e-04
1.515996e-06	1.306596e-04
1.517510e-06	1.905065e-04
1.519025e-06	1.849902e-04
1.520542e-06	1.174332e-04
1.522060e-06	1.943373e-04
1.523580e-06	1.207337e-04
1.525101e-06	3.059463e-04
1.526624e-06	1.373191e-04
1.528149e-06	2.721162e-04
1.529675e-06	1.485474e-04
1.531202e-06	1.671186e-04
1.532731e-06	1.838918e-04
1.534262e-06	1.581054e-04
1.535794e-06	2.008124e-04
1.537327e-06	1.704170e-04
1.538862e-06	1.653466e-04
1.540399e-06	9.969784e-05
1.541937e-06	1.020128e-04
1.543477e-06	1.444960e-04
1.545018e-06	3.219360e-04
1.546561e-06	1.805731e-04
1.548105e-06	9.641881e-05
1.549651e-06	1.819240e-04
1.551198e-06	1.026211e-04
1.552747e-06	1.252931e-04
1.554298e-06	1.736716e-04
1.555850e-06	1.051887e-04
1.557403e-06	1.198238e-04
1.558958e-06	8.970352e-05
1.560515e-06	1.286954e-04
1.562073e-06	1.282120e-04
1.563633e-06	1.014096e-04
1.565194e-06	1.337552e-04
1.566757e-06	7.525754e-05
1.568322e-06	9.118077e-05
1.569888e-06	7.625386e-05
1.571455e-06	7.611712e-05
1.573024e-06	9.384183e-05
1.574595e-06	9.413371e-05
1.576167e-06	9.452482e-05
1.577741e-06	8.764247e-05
1.579317e-06	9.075158e-05
1.580894e-06	7.532787e-05
1.582472e-06	7.624447e-05
1.584053e-06	7.701703e-05
1.585634e-06	1.175211e-04
1.587218e-06	1.073944e-04
1.588802e-06	8.166255e-05
1.590389e-06	1.247945e-04
1.591977e-06	8.553882e-05
1.593567e-06	8.455746e-05
1.595158e-06	7.195389e-05
1.596751e-06	7.023067e-05
1.598345e-06	9.427449e-05
1.599941e-06	9.477209e-05
1.601539e-06	7.177399e-05
1.603138e-06	8.409526e-05
1.604739e-06	1.088099e-04
1.606341e-06	8.151514e-05
1.607945e-06	5.885096e-05
1.609551e-06	7.457683e-05
1.611158e-06	9.417245e-05
1.612767e-06	1.858133e-04
1.614377e-06	9.078876e-05
1.615989e-06	8.093864e-05
1.617603e-06	6.652052e-05
1.619218e-06	1.003634e-04
1.620835e-06	1.815665e-04
1.622453e-06	6.152037e-05
1.624073e-06	7.302512e-05
1.625695e-06	8.508791e-05
1.627318e-06	7.111061e-05
1.628943e-06	1.003182e-04
1.630570e-06	9.021187e-05
1.632198e-06	8.154033e-05
1.633828e-06	1.476642e-04
1.635459e-06	8.523097e-05
1.637092e-06	1.360790e-04
1.638727e-06	1.028674e-04
1.640363e-06	6.850120e-05
1.642001e-06	8.008021e-05
1.643641e-06	8.989684e-05
1.645282e-06	9.869917e-05
1.646925e-06	8.661712e-05
1.648570e-06	6.466430e-05
1.650216e-06	8.083275e-05
1.651864e-06	8.393025e-05
1.653513e-06	9.859347e-05
1.655164e-06	8.672476e-05
1.656817e-06	2.011682e-04
1.658471e-06	1.162801e-04
1.660127e-06	6.842510e-05
1.661785e-06	8.856168e-05
1.663444e-06	7.772548e-05
1.665105e-06	7.209870e-05
1.666768e-06	7.128263e-05
1.668432e-06	7.028396e-05
1.670098e-06	7.079858e-05
1.671766e-06	9.082208e-05
1.673435e-06	8.113293e-05
1.675106e-06	9.126993e-05
1.676779e-06	7.721108e-05
1.678453e-06	1.064648e-04
1.680129e-06	7.936017e-05
1.681807e-06	8.017541e-05
1.683486e-06	1.261274e-04
1.685167e-06	9.440322e-05
1.686850e-06	1.499836e-04
1.688534e-06	7.254313e-05
1.690220e-06	1.973102e-04
1.691908e-06	8.827088e-05
1.693598e-06	8.205015e-05
1.695289e-06	1.432936e-04
1.696982e-06	8.716506e-05
1.698676e-06	1.082362e-04
1.700372e-06	8.584059e-05
1.702070e-06	9.181631e-05
1.703770e-06	9.778931e-05
1.705471e-06	9.346046e-05
